GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
10430	7.99e-01	4.47e-01	0.181	-0.7606626	-0.1377095	896.14	TMEM147	transmembrane protein 147
147923	7.99e-01	4.47e-01	0.5177	-0.7610504	-0.39402839	76.01	ZNF420	zinc finger protein 420
100505715	7.99e-01	4.46e-01	0.7734	-0.7617001	-0.5891121	20.37	LOC100505715	uncharacterized LOC100505715
23376	7.99e-01	4.47e-01	0.2618	0.760202	0.19905662	733.1	UFL1	UFM1 specific ligase 1
23509	7.99e-01	4.47e-01	0.3364	0.7602669	0.25573205	848.5	POFUT1	protein O-fucosyltransferase 1
25972	7.99e-01	4.47e-01	0.237	-0.7599691	-0.18014492	637.85	UNC50	unc-50 inner nuclear membrane RNA binding protein
51504	7.99e-01	4.47e-01	0.1495	-0.7600131	-0.11361757	1046.22	TRMT112	tRNA methyltransferase activator subunit 11-2
6618	7.99e-01	4.47e-01	0.3091	-0.759814	-0.23482295	295.77	SNAPC2	small nuclear RNA activating complex polypeptide 2
105371450	7.99e-01	4.48e-01	0.6652	-0.7594128	-0.50519335	30.24	THBS3-AS1	THBS3 antisense RNA 1
865	7.99e-01	4.48e-01	0.152	0.7595638	0.11546911	2282.41	CBFB	core-binding factor subunit beta
4729	7.99e-01	4.48e-01	0.1962	-0.7594733	-0.14900465	1246.21	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
22955	7.99e-01	4.48e-01	0.3889	-0.7593152	-0.29526297	105.79	SCMH1	Scm polycomb group protein homolog 1
84905	7.99e-01	4.48e-01	0.435	0.7589442	0.33016794	140.3	ZNF341	zinc finger protein 341
650623	8.00e-01	4.48e-01	0.9011	0.7588084	0.68375536	26.82	BEND3P3	BEN domain containing 3 pseudogene 3
203197	8.00e-01	4.48e-01	0.337	0.7586393	0.25568517	1039.06	TMEM268	transmembrane protein 268
23569	8.00e-01	4.49e-01	0.3049	-0.7576364	-0.23101763	6381.31	PADI4	peptidyl arginine deiminase 4
57708	8.00e-01	4.49e-01	0.3093	-0.7577062	-0.23432236	1101.04	MIER1	MIER1 transcriptional regulator
100131187	8.00e-01	4.48e-01	0.4721	-0.7581343	-0.35792776	118.94	TSTD1	thiosulfate sulfurtransferase like domain containing 1
100506443	8.00e-01	4.49e-01	0.6646	-0.7576394	-0.50354181	19.73	ITPKB-IT1	ITPKB intronic transcript 1
6201	8.00e-01	4.49e-01	0.2263	-0.7578673	-0.17152124	2153.32	RPS7	ribosomal protein S7
9797	8.00e-01	4.48e-01	0.2113	0.7581864	0.1601707	534.51	TATDN2	TatD DNase domain containing 2
2971	8.00e-01	4.49e-01	0.2248	0.7577248	0.17033825	2435.81	GTF3A	general transcription factor IIIA
384	8.00e-01	4.49e-01	0.1882	0.757721	0.14256863	308.1	ARG2	arginase 2
1396	8.00e-01	4.48e-01	0.5535	0.7581909	0.41965249	2242.83	CRIP1	cysteine rich protein 1
100507398	8.00e-01	4.49e-01	0.5359	-0.7572875	-0.40580735	23.64	INTS6-AS1	INTS6 antisense RNA 1
127002	8.00e-01	4.49e-01	0.4225	0.7567682	0.31973252	70.22	ATXN7L2	ataxin 7 like 2
107985203	8.00e-01	4.49e-01	0.8342	-0.7564271	-0.63100477	30.94	LOC107985203	uncharacterized LOC107985203
4052	8.00e-01	4.49e-01	1.0131	0.7569015	0.7668386	76.35	LTBP1	latent transforming growth factor beta binding protein 1
112268415	8.00e-01	4.50e-01	0.404	-0.7555238	-0.3052617	39.82	LOC112268415	uncharacterized LOC112268415
150771	8.00e-01	4.50e-01	0.9478	-0.756178	-0.71672952	23.54	ITPRIPL1	ITPRIP like 1
26504	8.00e-01	4.50e-01	0.2171	0.7557677	0.16405791	488.96	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4
9839	8.00e-01	4.50e-01	0.3736	0.755387	0.28223467	10071.36	ZEB2	zinc finger E-box binding homeobox 2
79598	8.00e-01	4.49e-01	0.2339	0.7567364	0.17696506	81.84	CEP97	centrosomal protein 97
64771	8.00e-01	4.50e-01	0.3209	-0.7556683	-0.24247659	382.71	ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains
55362	8.00e-01	4.49e-01	0.4895	-0.7563043	-0.37020752	141.66	TMEM63B	transmembrane protein 63B
202559	8.00e-01	4.49e-01	0.585	-0.756391	-0.44246986	15.6	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2
4082	8.00e-01	4.50e-01	0.5774	0.7556949	0.43631126	3287.47	MARCKS	myristoylated alanine rich protein kinase C substrate
889	8.00e-01	4.49e-01	0.3632	-0.756648	-0.27484426	470.25	KRIT1	KRIT1 ankyrin repeat containing
79004	8.00e-01	4.50e-01	0.1623	0.7560568	0.12267055	954.64	CUEDC2	CUE domain containing 2
56938	8.00e-01	4.50e-01	0.3954	0.7555435	0.29874601	115.01	BMAL2	basic helix-loop-helix ARNT like 2
105371380	8.00e-01	4.50e-01	0.5152	-0.7557185	-0.38936828	29.81	LOC105371380	
1366	8.00e-01	4.50e-01	0.4362	0.7554468	0.32950176	16.74	CLDN7	claudin 7
2867	8.00e-01	4.49e-01	0.8852	0.7566696	0.66977064	1304.49	FFAR2	free fatty acid receptor 2
54976	8.00e-01	4.50e-01	0.2799	-0.7559067	-0.21158259	999.61	C20orf27	chromosome 20 open reading frame 27
60592	8.01e-01	4.50e-01	0.2352	0.7550073	0.17756718	351.52	SCOC	short coiled-coil protein
64976	8.01e-01	4.50e-01	0.2554	0.7550303	0.19285316	441.44	MRPL40	mitochondrial ribosomal protein L40
1441	8.01e-01	4.51e-01	0.172	-0.7543424	-0.12975749	14083.25	CSF3R	colony stimulating factor 3 receptor
988	8.01e-01	4.51e-01	0.1992	0.7542684	0.1502249	1218.92	CDC5L	cell division cycle 5 like
8666	8.01e-01	4.51e-01	0.1846	0.7542792	0.13927259	1775.9	EIF3G	eukaryotic translation initiation factor 3 subunit G
2491	8.01e-01	4.51e-01	1.4135	-0.7544245	-1.06636346	22.91	CENPI	centromere protein I
107985740	8.01e-01	4.51e-01	0.9446	-0.7540841	-0.71230558	9.62	LINC02811	long intergenic non-protein coding RNA 2811
8491	8.02e-01	4.51e-01	0.3523	0.7534917	0.2654846	185.6	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3
55432	8.02e-01	4.51e-01	0.6089	-0.7532063	-0.45862408	223.76	YOD1	YOD1 deubiquitinase
3712	8.02e-01	4.51e-01	0.3225	-0.7532282	-0.242891	826.16	IVD	isovaleryl-CoA dehydrogenase
51278	8.02e-01	4.51e-01	0.5584	-0.7531006	-0.42052525	5598.09	IER5	immediate early response 5
5977	8.02e-01	4.51e-01	0.4083	-0.7529938	-0.30742334	1109.06	DPF2	double PHD fingers 2
80301	8.02e-01	4.52e-01	0.1987	0.752673	0.14952613	5563.17	PLEKHO2	pleckstrin homology domain containing O2
390940	8.02e-01	4.52e-01	0.916	-0.7524693	-0.68923537	7.33	PINLYP	phospholipase A2 inhibitor and LY6/PLAUR domain containing
11033	8.02e-01	4.52e-01	0.1815	0.7520542	0.13647036	2507.24	ADAP1	ArfGAP with dual PH domains 1
493812	8.03e-01	4.52e-01	0.7065	-0.7515017	-0.53094525	113.35	HCG11	HLA complex group 11
101927044	8.03e-01	4.52e-01	0.6706	-0.751521	-0.5039584	13.36	LOC101927044	uncharacterized LOC101927044
53616	8.03e-01	4.53e-01	1.5619	-0.7511473	-1.17318902	12.59	ADAM22	ADAM metallopeptidase domain 22
220441	8.03e-01	4.53e-01	2.3109	0.7511277	1.73579439	45.26	RNF152	ring finger protein 152
51406	8.03e-01	4.53e-01	0.1842	0.7508006	0.13833013	1092.1	NOL7	nucleolar protein 7
8030	8.03e-01	4.53e-01	0.2438	-0.7506218	-0.18296451	459.69	CCDC6	coiled-coil domain containing 6
84678	8.04e-01	4.53e-01	0.2858	-0.7502848	-0.21446015	553.58	KDM2B	lysine demethylase 2B
57038	8.04e-01	4.53e-01	0.1531	0.7498875	0.11478304	681.06	RARS2	arginyl-tRNA synthetase 2, mitochondrial
10994	8.04e-01	4.53e-01	0.22	0.7499932	0.16501858	566.3	ILVBL	ilvB acetolactate synthase like
93436	8.04e-01	4.53e-01	0.2902	0.7499173	0.21766207	634.39	ARMC6	armadillo repeat containing 6
2177	8.04e-01	4.53e-01	0.4795	0.7496646	0.35946614	114.78	FANCD2	FA complementation group D2
339929	8.04e-01	4.53e-01	0.5262	-0.7497696	-0.39455854	28.74	LPP-AS2	LPP antisense RNA 2
11116	8.04e-01	4.54e-01	0.3401	0.7495005	0.2549192	224.04	CEP43	centrosomal protein 43
752014	8.04e-01	4.54e-01	0.4786	-0.7495663	-0.3587687	22.42	CEMP1	cementum protein 1
54879	8.04e-01	4.54e-01	0.2376	-0.7492398	-0.17803118	151.38	ST7L	suppression of tumorigenicity 7 like
9577	8.04e-01	4.54e-01	0.3182	-0.7490527	-0.23836208	1655.55	BABAM2	BRISC and BRCA1 A complex member 2
147040	8.04e-01	4.54e-01	0.4987	-0.7492145	-0.37359685	77.99	KCTD11	potassium channel tetramerization domain containing 11
79036	8.04e-01	4.54e-01	0.1258	-0.7490505	-0.09424969	1104.02	KXD1	KxDL motif containing 1
102723704	8.04e-01	4.54e-01	0.2333	0.7487642	0.17465389	596.41	LOC102723704	uncharacterized LOC102723704
168544	8.04e-01	4.54e-01	0.3135	0.748817	0.23477069	1042.87	ZNF467	zinc finger protein 467
100287896	8.04e-01	4.54e-01	0.5621	-0.7487289	-0.42083358	38.29	LIPT2-AS1	LIPT2 antisense RNA 1
2135	8.04e-01	4.54e-01	0.5154	0.7481804	0.38557571	26.39	EXTL2	exostosin like glycosyltransferase 2
55256	8.04e-01	4.54e-01	0.1651	-0.7482106	-0.12355499	1878.39	ADI1	acireductone dioxygenase 1
84925	8.04e-01	4.54e-01	0.4522	-0.7481217	-0.33827793	931.85	SLC49A4	solute carrier family 49 member 4
30968	8.04e-01	4.54e-01	0.179	0.7484265	0.13398248	749.08	STOML2	stomatin like 2
51182	8.04e-01	4.54e-01	0.1838	0.7481167	0.13748099	598.92	HSPA14	heat shock protein family A (Hsp70) member 14
9415	8.04e-01	4.54e-01	0.4251	0.748503	0.31819551	417.49	FADS2	fatty acid desaturase 2
56944	8.04e-01	4.55e-01	0.9063	0.7478903	0.67784981	14.01	OLFML3	olfactomedin like 3
339745	8.05e-01	4.55e-01	0.3218	-0.7468718	-0.24034253	877.91	SPOPL	speckle type BTB/POZ protein like
79731	8.05e-01	4.55e-01	0.194	-0.7470746	-0.14494185	280.31	NARS2	asparaginyl-tRNA synthetase 2, mitochondrial
11278	8.05e-01	4.55e-01	0.6029	0.7471765	0.4504631	33.63	KLF12	KLF transcription factor 12
91875	8.05e-01	4.55e-01	0.2809	0.7468695	0.20980739	451.88	TTC5	tetratricopeptide repeat domain 5
440498	8.05e-01	4.55e-01	0.46	-0.7468975	-0.34354616	44.41	HSBP1L1	heat shock factor binding protein 1 like 1
30834	8.05e-01	4.55e-01	0.2449	-0.7465875	-0.18283813	334.84	POLR1H	RNA polymerase I subunit H
55213	8.05e-01	4.55e-01	0.2781	0.7466832	0.20764433	581.25	RCBTB1	RCC1 and BTB domain containing protein 1
4123	8.05e-01	4.55e-01	0.2767	-0.7466776	-0.20658929	1431.54	MAN2C1	mannosidase alpha class 2C member 1
100996720	8.05e-01	4.56e-01	0.4155	-0.745762	-0.30986198	17.7	LOC100996720	uncharacterized LOC100996720
373	8.05e-01	4.55e-01	0.4514	-0.7463827	-0.33695405	147.25	TRIM23	tripartite motif containing 23
4001	8.05e-01	4.56e-01	0.3212	0.745741	0.23956882	1283.78	LMNB1	lamin B1
3662	8.05e-01	4.56e-01	0.353	0.7457131	0.26320721	256.26	IRF4	interferon regulatory factor 4
10499	8.05e-01	4.56e-01	0.1346	0.7459074	0.10036893	987.77	NCOA2	nuclear receptor coactivator 2
64115	8.05e-01	4.56e-01	0.2284	0.7458799	0.17039234	24620.4	VSIR	V-set immunoregulatory receptor
23625	8.05e-01	4.56e-01	0.2871	0.7460359	0.21418315	1229.23	FAM89B	family with sequence similarity 89 member B
834	8.05e-01	4.56e-01	0.2127	0.7461876	0.15874602	9708.69	CASP1	caspase 1
643	8.05e-01	4.56e-01	0.7361	0.7460775	0.54915088	12.67	CXCR5	C-X-C motif chemokine receptor 5
25961	8.05e-01	4.56e-01	0.5619	-0.745387	-0.41886195	30.07	NUDT13	nudix hydrolase 13
79140	8.05e-01	4.56e-01	0.328	-0.7452525	-0.24443189	62.9	CCDC28B	coiled-coil domain containing 28B
3608	8.05e-01	4.56e-01	0.176	0.7449821	0.1311246	2889.15	ILF2	interleukin enhancer binding factor 2
8648	8.05e-01	4.56e-01	0.1358	0.7450539	0.10121358	2500.62	NCOA1	nuclear receptor coactivator 1
105373652	8.05e-01	4.56e-01	0.8428	-0.7451563	-0.62800326	42.43	LOC105373652	uncharacterized LOC105373652
4317	8.05e-01	4.56e-01	1.4309	0.7447802	1.06570377	1783.95	MMP8	matrix metallopeptidase 8
644903	8.06e-01	4.57e-01	0.7783	-0.7442057	-0.57923809	7.91	GCC2-AS1	GCC2 antisense RNA 1
23635	8.06e-01	4.57e-01	0.2654	-0.7440525	-0.1974383	510.4	SSBP2	single stranded DNA binding protein 2
2811	8.06e-01	4.57e-01	0.9152	0.7438504	0.68078999	38.73	GP1BA	glycoprotein Ib platelet subunit alpha
92241	8.06e-01	4.57e-01	0.2933	0.7434797	0.21809468	8060.25	RCSD1	RCSD domain containing 1
101927811	8.06e-01	4.57e-01	1.0666	-0.7434571	-0.79299085	45.4	ITGB8-AS1	ITGB8 antisense RNA 1
107987292	8.06e-01	4.57e-01	0.7924	-0.7434823	-0.58913603	198.79	LOC107987292	putative proline-rich protein 21
57466	8.06e-01	4.57e-01	0.227	0.7434561	0.16876929	964.3	SCAF4	SR-related CTD associated factor 4
6314	8.06e-01	4.57e-01	0.3017	0.7431045	0.22419184	649.65	ATXN7	ataxin 7
6652	8.06e-01	4.57e-01	0.2232	0.7430608	0.16585749	461.4	SORD	sorbitol dehydrogenase
10607	8.06e-01	4.57e-01	0.1657	0.7430284	0.123084	1107.14	TBL3	transducin beta like 3
317762	8.06e-01	4.58e-01	0.3924	-0.74289	-0.29153547	59.61	CCDC85C	coiled-coil domain containing 85C
4436	8.06e-01	4.58e-01	0.4871	0.7427885	0.36184484	207.24	MSH2	mutS homolog 2
100505869	8.06e-01	4.58e-01	1.1799	-0.7425239	-0.8760932	152.28	CFAP58-DT	CFAP58 divergent transcript
79626	8.06e-01	4.58e-01	0.5912	0.7423887	0.43890946	957.39	TNFAIP8L2	TNF alpha induced protein 8 like 2
79694	8.06e-01	4.58e-01	0.3852	0.7423347	0.28596365	270.1	MANEA	mannosidase endo-alpha
107133515	8.07e-01	4.58e-01	0.3812	-0.7421633	-0.28289635	63.19	SMURF2P1-LRRC37BP1	SMURF2P1-LRRC37BP1 readthrough transcribed pseudogene
22907	8.07e-01	4.58e-01	0.2228	0.7420132	0.16534	1404.83	DHX30	DExH-box helicase 30
3709	8.07e-01	4.58e-01	0.1848	0.741956	0.13712402	573.84	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
9921	8.07e-01	4.58e-01	0.1635	0.7417996	0.12126408	4839.14	RNF10	ring finger protein 10
29842	8.07e-01	4.58e-01	1.7537	-0.7416371	-1.30057649	16.99	TFCP2L1	transcription factor CP2 like 1
9832	8.07e-01	4.58e-01	1.1965	-0.7415837	-0.88730236	8.72	JAKMIP2	janus kinase and microtubule interacting protein 2
84307	8.07e-01	4.58e-01	0.3194	-0.7414023	-0.23683312	118.24	ZNF397	zinc finger protein 397
57126	8.07e-01	4.58e-01	1.9337	0.7413788	1.43362456	214.2	CD177	CD177 molecule
51241	8.07e-01	4.59e-01	0.1832	-0.741225	-0.1357568	381.08	COX16	cytochrome c oxidase assembly factor COX16
23334	8.07e-01	4.59e-01	0.4238	-0.74087	-0.31399671	187.4	SZT2	SZT2 subunit of KICSTOR complex
151649	8.07e-01	4.59e-01	0.2375	0.7405192	0.17588734	90.84	PP2D1	protein phosphatase 2C like domain containing 1
64747	8.07e-01	4.59e-01	0.1415	0.7410367	0.10485134	6758.58	MFSD1	major facilitator superfamily domain containing 1
285600	8.07e-01	4.59e-01	0.5258	-0.7407728	-0.38947386	68.2	KIAA0825	KIAA0825
105377675	8.07e-01	4.59e-01	0.7343	0.7405219	0.54378416	33.9	LOC105377675	uncharacterized LOC105377675
100996348	8.07e-01	4.59e-01	0.9207	-0.7407715	-0.68201284	12.48	CA3-AS1	CA3 antisense RNA 1
9836	8.07e-01	4.59e-01	0.3064	-0.7404845	-0.22690825	90.49	LCMT2	leucine carboxyl methyltransferase 2
51548	8.07e-01	4.59e-01	0.4556	-0.7406022	-0.33742592	27.49	SIRT6	sirtuin 6
1371	8.07e-01	4.59e-01	0.4013	0.7402132	0.29701522	331.57	CPOX	coproporphyrinogen oxidase
1606	8.07e-01	4.59e-01	0.2967	0.7400304	0.21953149	844.84	DGKA	diacylglycerol kinase alpha
55257	8.07e-01	4.59e-01	0.2934	0.7400506	0.21714372	307.19	MRGBP	MRG domain binding protein
112268259	8.07e-01	4.59e-01	0.3749	-0.7396811	-0.27727473	31.24	LOC112268259	
55802	8.07e-01	4.59e-01	0.3659	-0.7397819	-0.27071727	1143.86	DCP1A	decapping mRNA 1A
100137049	8.07e-01	4.59e-01	0.7401	-0.7397614	-0.54747983	92.73	PLA2G4B	phospholipase A2 group IVB
56648	8.07e-01	4.60e-01	0.5892	-0.7394993	-0.43568661	26.76	EIF5A2	eukaryotic translation initiation factor 5A2
55035	8.07e-01	4.60e-01	0.3398	-0.7391357	-0.25116155	609.63	NOL8	nucleolar protein 8
55165	8.07e-01	4.60e-01	0.7621	0.7391752	0.56333127	208.79	CEP55	centrosomal protein 55
101930105	8.07e-01	4.60e-01	0.5175	-0.739109	-0.38248339	19.84	FAM239A	zinc finger protein 839 pseudogene
114548	8.07e-01	4.60e-01	1.2058	0.7388902	0.89093991	45509.73	NLRP3	NLR family pyrin domain containing 3
100289098	8.07e-01	4.60e-01	0.5694	-0.7389555	-0.42079453	13.25	LINC03011	long intergenic non-protein coding RNA 3011
23528	8.07e-01	4.60e-01	0.4855	-0.7386944	-0.35865614	2447.58	ZNF281	zinc finger protein 281
84449	8.07e-01	4.60e-01	0.2468	-0.7386834	-0.18227121	530.1	ZNF333	zinc finger protein 333
51249	8.07e-01	4.60e-01	0.3198	-0.7382593	-0.2360953	476.48	TMEM69	transmembrane protein 69
4117	8.07e-01	4.60e-01	0.3754	0.7381621	0.2770925	64.46	MAK	male germ cell associated kinase
5238	8.07e-01	4.60e-01	0.3224	-0.7380243	-0.23796765	233.39	PGM3	phosphoglucomutase 3
55610	8.07e-01	4.61e-01	0.5039	0.7379871	0.37190267	373.19	VPS50	VPS50 subunit of EARP/GARPII complex
7248	8.07e-01	4.61e-01	0.3113	-0.7380019	-0.22970403	476.93	TSC1	TSC complex subunit 1
79895	8.07e-01	4.60e-01	0.2831	-0.7380299	-0.20892185	722.99	ATP8B4	ATPase phospholipid transporting 8B4 (putative)
8573	8.07e-01	4.60e-01	0.2695	0.7384705	0.19899946	257.12	CASK	calcium/calmodulin dependent serine protein kinase
51294	8.08e-01	4.61e-01	0.4576	0.7376069	0.33755576	103.06	PCDH12	protocadherin 12
11046	8.08e-01	4.61e-01	0.2376	0.7377155	0.17527524	305.51	SLC35D2	solute carrier family 35 member D2
9371	8.08e-01	4.61e-01	0.3555	-0.7375732	-0.26223705	258.82	KIF3B	kinesin family member 3B
57700	8.08e-01	4.61e-01	0.2024	-0.7372922	-0.14923868	642.14	FHIP2A	FHF complex subunit HOOK interacting protein 2A
374875	8.08e-01	4.61e-01	0.7218	-0.7372425	-0.5321431	25.43	HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like
259266	8.08e-01	4.61e-01	0.8777	0.7370192	0.64684497	145.36	ASPM	assembly factor for spindle microtubules
9877	8.08e-01	4.62e-01	0.2484	-0.7360094	-0.18279405	2136.68	ZC3H11A	zinc finger CCCH-type containing 11A
285033	8.08e-01	4.62e-01	0.2511	-0.7361699	-0.18485632	201.86	STARD7-AS1	STARD7 antisense RNA 1
100132891	8.08e-01	4.62e-01	1.639	0.7356758	1.20575087	26.37	MSC-AS1	MSC antisense RNA 1
57228	8.08e-01	4.62e-01	0.4193	-0.7356451	-0.30844848	58.4	SMAGP	small cell adhesion glycoprotein
102157401	8.08e-01	4.62e-01	0.333	0.7363493	0.2452291	31.72	PCBP2-OT1	PCBP2 overlapping transcript 1
440138	8.08e-01	4.62e-01	0.3892	0.7357879	0.28637734	349.03	ALG11	ALG11 alpha-1,2-mannosyltransferase
102725228	8.08e-01	4.62e-01	0.3518	-0.7357569	-0.258854	100.52	LOC102725228	uncharacterized LOC102725228
101928841	8.08e-01	4.62e-01	1.4705	0.7362342	1.08266416	21.11	LOC101928841	replaced by ID 113622
1603	8.08e-01	4.62e-01	0.1792	-0.7357526	-0.13187303	1851.2	DAD1	defender against cell death 1
51377	8.09e-01	4.62e-01	0.196	0.7348047	0.14401141	864.57	UCHL5	ubiquitin C-terminal hydrolase L5
55236	8.09e-01	4.62e-01	0.2301	0.7347922	0.16910498	807.47	UBA6	ubiquitin like modifier activating enzyme 6
9920	8.09e-01	4.62e-01	0.2859	-0.7347938	-0.21010962	1322.31	KBTBD11	kelch repeat and BTB domain containing 11
7752	8.09e-01	4.62e-01	0.4713	0.7349848	0.3463816	168.41	ZNF200	zinc finger protein 200
29893	8.09e-01	4.63e-01	0.2233	-0.7346111	-0.164024	168.93	PSMC3IP	PSMC3 interacting protein
23285	8.09e-01	4.63e-01	0.8948	-0.733841	-0.65660946	16.94	KIAA1107	replaced by ID 284697
163590	8.09e-01	4.63e-01	0.1903	-0.7338761	-0.13964849	380.68	TOR1AIP2	torsin 1A interacting protein 2
56606	8.09e-01	4.63e-01	0.266	0.7340126	0.19522243	1277.02	SLC2A9	solute carrier family 2 member 9
51523	8.09e-01	4.63e-01	0.2747	0.7341591	0.20167586	729.52	CXXC5	CXXC finger protein 5
4176	8.09e-01	4.63e-01	0.4372	0.7338178	0.32085814	807.16	MCM7	minichromosome maintenance complex component 7
538	8.09e-01	4.63e-01	0.2944	0.7339156	0.21609126	357.51	ATP7A	ATPase copper transporting alpha
64805	8.10e-01	4.63e-01	0.7272	0.7334084	0.53333611	94.79	P2RY12	purinergic receptor P2Y12
89953	8.10e-01	4.63e-01	0.4039	0.7334496	0.29621071	129.34	KLC4	kinesin light chain 4
57592	8.10e-01	4.63e-01	0.4008	-0.7331126	-0.29380967	85.17	ZNF687	zinc finger protein 687
440836	8.10e-01	4.63e-01	0.3294	0.7331881	0.24150397	958.41	ODF3B	outer dense fiber of sperm tails 3B
54665	8.10e-01	4.64e-01	0.5331	-0.7327403	-0.39061599	308.31	RSBN1	round spermatid basic protein 1
285193	8.10e-01	4.64e-01	0.4146	-0.7326498	-0.30376012	190.94	DUSP28	dual specificity phosphatase 28
64077	8.10e-01	4.64e-01	0.1674	-0.7329278	-0.12266361	292.65	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
9513	8.10e-01	4.64e-01	0.272	0.7327256	0.19926547	446.98	FXR2	FMR1 autosomal homolog 2
339263	8.10e-01	4.64e-01	0.7375	-0.7329022	-0.54052262	81.45	LINC02693	long intergenic non-protein coding RNA 2693
79810	8.10e-01	4.64e-01	0.3693	-0.732453	-0.27052428	59.78	PTCD2	pentatricopeptide repeat domain 2
101928143	8.10e-01	4.64e-01	0.6979	-0.7324913	-0.51118972	357.91	LOC101928143	uncharacterized LOC101928143
161394	8.10e-01	4.64e-01	1.3484	0.7322785	0.98739522	6.35	SAMD15	sterile alpha motif domain containing 15
56052	8.10e-01	4.64e-01	0.2763	0.7322964	0.20235214	504.18	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
9654	8.10e-01	4.64e-01	0.2256	0.7314894	0.16505174	1205.81	TTLL4	tubulin tyrosine ligase like 4
54853	8.10e-01	4.64e-01	0.2342	0.7319994	0.17140499	843.25	WDR55	WD repeat domain 55
5987	8.10e-01	4.64e-01	0.4443	0.7318836	0.32514636	1461.54	TRIM27	tripartite motif containing 27
10061	8.10e-01	4.64e-01	0.2702	0.7316279	0.19769071	650.95	ABCF2	ATP binding cassette subfamily F member 2
157378	8.10e-01	4.64e-01	0.3397	0.7317079	0.24856042	96.1	TMEM65	transmembrane protein 65
105378367	8.10e-01	4.64e-01	1.5524	-0.7316897	-1.13587123	12.62	LOC105378367	uncharacterized LOC105378367
79621	8.10e-01	4.64e-01	0.2906	0.7315169	0.21258865	838.68	RNASEH2B	ribonuclease H2 subunit B
100506985	8.10e-01	4.65e-01	0.5737	-0.7311381	-0.41947182	12.69	NCMAP-DT	NCMAP divergent transcript
100507589	8.10e-01	4.65e-01	0.3903	0.7310804	0.28531418	23.67	NAGPA-AS1	NAGPA antisense RNA 1
10452	8.10e-01	4.65e-01	0.2283	-0.7312137	-0.16694702	549.91	TOMM40	translocase of outer mitochondrial membrane 40
80895	8.10e-01	4.65e-01	0.186	-0.7309409	-0.13592496	467.14	ILKAP	ILK associated serine/threonine phosphatase
100101267	8.10e-01	4.65e-01	0.1574	-0.7305985	-0.11501606	367.68	POM121C	POM121 transmembrane nucleoporin C
54896	8.10e-01	4.66e-01	0.356	-0.7296533	-0.25975559	198.87	SLC66A1	solute carrier family 66 member 1
10487	8.10e-01	4.66e-01	0.2225	0.7295263	0.16234212	15277.75	CAP1	cyclase associated actin cytoskeleton regulatory protein 1
100132618	8.10e-01	4.66e-01	0.284	-0.7284531	-0.20687656	70.28	ZRANB2-AS1	ZRANB2 antisense RNA 1
113802	8.10e-01	4.65e-01	0.3909	0.7301358	0.28542006	324.36	HENMT1	HEN methyltransferase 1
5824	8.10e-01	4.66e-01	0.1603	0.7292295	0.11691726	1174.84	PEX19	peroxisomal biogenesis factor 19
27436	8.10e-01	4.66e-01	0.2934	0.7287517	0.21381751	1164.48	EML4	EMAP like 4
388969	8.10e-01	4.65e-01	0.2669	-0.7301988	-0.19487159	459.26	C2orf68	chromosome 2 open reading frame 68
79931	8.10e-01	4.66e-01	2.6394	0.7294222	1.92526456	230.63	TNIP3	TNFAIP3 interacting protein 3
55174	8.10e-01	4.66e-01	0.1592	-0.7297695	-0.11618772	1210.5	INTS10	integrator complex subunit 10
